0.006376743316650391,0.006384372711181641,0.00593256950378418,0.01027536392211914,0.007607936859130859,0.006662845611572266,0.006203651428222656,0.009479522705078125,0.0064771175384521484,0.006041288375854492,0.007543087005615234,0.006591081619262695,0.009069442749023438,0.006688117980957031,0.0067331790924072266,0.008332252502441406,0.01296091079711914,0.009994745254516602,0.007550239562988281,0.010963678359985352,0.007086277008056641,0.007207155227661133,0.006064653396606445,0.008056163787841797,0.007596254348754883,0.005814075469970703,0.006779193878173828,0.0066318511962890625,0.008002281188964844,0.006448984146118164,0.01011800765991211,0.0063934326171875,0.006527900695800781,0.011039018630981445,0.01104593276977539,0.008616924285888672,0.010950326919555664,0.008586406707763672,0.007905006408691406,0.010471582412719727,0.009369850158691406,0.0064127445220947266,0.008549213409423828,0.007094621658325195,0.006845712661743164,0.013883590698242188,0.00622248649597168,0.009564638137817383,0.005713462829589844,0.008048534393310547,0.007854938507080078,0.006569862365722656,0.005991220474243164,0.00930166244506836,0.009497642517089844,0.006201744079589844,0.009887218475341797,0.005646228790283203,0.008591890335083008,0.007262706756591797,0.006052494049072266,0.011345148086547852,0.013545513153076172,0.006606578826904297,0.006465911865234375,0.006201505661010742,0.014207839965820312,0.010906457901000977,0.009077310562133789,0.006876945495605469,0.007874250411987305,0.007653713226318359,0.008014917373657227,0.007100343704223633,0.008155584335327148,0.007952213287353516,0.0069010257720947266,0.013268709182739258,0.01135396957397461,0.006261348724365234,0.020375967025756836,0.01078033447265625,0.009339332580566406,0.013949155807495117,0.009237527847290039,0.008886337280273438,0.012116193771362305,0.008684635162353516,0.01931452751159668,0.007719993591308594,0.006803035736083984,0.012067794799804688,0.007460117340087891,0.005493640899658203,0.010481595993041992,0.006265401840209961,0.007416486740112305,0.00654149055480957,0.006269216537475586,0.011216402053833008,0.006869792938232422,0.009736061096191406,0.013704776763916016,0.012615442276000977,0.010989665985107422,0.013944149017333984,0.006266117095947266,0.008161306381225586,0.010225772857666016,0.011551380157470703,0.009759187698364258,0.007372140884399414,0.008535146713256836,0.006558895111083984,0.00857234001159668,0.011540412902832031,0.01121211051940918,0.008015155792236328,0.010438680648803711,0.008695602416992188,0.015316963195800781,0.00982975959777832,0.011443138122558594,0.006227970123291016,0.007324695587158203,0.010612726211547852,0.010150432586669922,0.007192373275756836,0.00994110107421875,0.01361227035522461,0.01292729377746582,0.010085821151733398,0.0073087215423583984,0.0061397552490234375,0.00844717025756836,0.00880122184753418,0.007497549057006836,0.011580705642700195,0.013811826705932617,0.011346578598022461,0.008036613464355469,0.010116338729858398,0.0067386627197265625,0.006418943405151367,0.006401538848876953,0.0075435638427734375,0.010034322738647461,0.007402658462524414,0.007346153259277344,0.008983850479125977,0.0072095394134521484,0.012601375579833984,0.007790565490722656,0.007965326309204102,0.009437084197998047,0.007919073104858398,0.006851673126220703,0.007901191711425781,0.006429195404052734,0.009936094284057617,0.02668905258178711,0.011310577392578125,0.01752638816833496,0.010346651077270508,0.009062767028808594,0.008615493774414062,0.009705305099487305,0.0067827701568603516,0.009346246719360352,0.009282112121582031,0.011588811874389648,0.010285377502441406,0.006618976593017578,0.007308006286621094,0.010399580001831055,0.006060361862182617,0.007651805877685547,0.008859872817993164,0.010377168655395508,0.010621786117553711,0.011116981506347656,0.007641792297363281,0.008127927780151367,0.008933544158935547,0.010812997817993164,0.006662130355834961,0.01116800308227539,0.015127897262573242,0.007447481155395508,0.006683826446533203,0.0065958499908447266,0.007221698760986328,0.009915590286254883,0.011595010757446289,0.012914180755615234,0.007238864898681641,0.009723186492919922,0.006877422332763672,0.009879350662231445,0.007669925689697266,0.006857872009277344,0.00795745849609375,0.00683903694152832,0.006278276443481445,0.006364107131958008,0.008965730667114258,0.007485866546630859,0.006002187728881836,0.0065729618072509766,0.009725570678710938,0.00961160659790039,0.005980014801025391,0.014382123947143555,0.00669097900390625,0.010258197784423828,0.010236263275146484,0.009330272674560547,0.011218547821044922,0.0166013240814209,0.006745338439941406,0.012436866760253906,0.006433010101318359,0.008767366409301758,0.00672149658203125,0.0061168670654296875,0.006772756576538086,0.0075948238372802734,0.006940364837646484,0.008514404296875,0.013279199600219727,0.009537458419799805,0.0065250396728515625,0.00693058967590332,0.009139776229858398,0.010471582412719727,0.0065920352935791016,0.008119583129882812,0.012513399124145508,0.007426023483276367,0.008061647415161133,0.008073091506958008,0.01081228256225586,0.007148265838623047,0.006936788558959961,0.007673501968383789,0.01207876205444336,0.009079217910766602,0.012907266616821289,0.006402492523193359,0.007472991943359375,0.008324146270751953,0.006109952926635742,0.00783085823059082,0.00803685188293457,0.013784408569335938,0.005831241607666016,0.013287544250488281,0.006245613098144531,0.009804487228393555,0.006519317626953125,0.0067937374114990234,0.007950305938720703,0.009090900421142578,0.007250785827636719,0.008196115493774414,0.010129213333129883,0.0059185028076171875,0.008877754211425781,0.0071446895599365234,0.006431102752685547,0.009886741638183594,0.007802724838256836,0.00604701042175293,0.007315874099731445,0.008084297180175781,0.008963823318481445,0.00882863998413086,0.006556272506713867,0.010918378829956055,0.008114814758300781,0.013246536254882812,0.010507583618164062,0.010027647018432617,0.005826711654663086,0.005829572677612305,0.008005142211914062,0.007962703704833984,0.007047891616821289,0.006394863128662109,0.00664830207824707,0.00641632080078125,0.006974458694458008,0.010260343551635742,0.00821685791015625,0.007504701614379883,0.008241891860961914,0.0077626705169677734,0.006326436996459961,0.00789499282836914,0.006308794021606445,0.011310577392578125,0.005927324295043945,0.006643772125244141,0.011126995086669922,0.008408308029174805,0.010745763778686523,0.014398574829101562,0.006337165832519531,0.007086992263793945,0.007472991943359375,0.007920503616333008,0.00811910629272461,0.008135080337524414
1.780956745147705,0.009803295135498047,0.00995326042175293,0.009602785110473633,0.010474443435668945,0.010539770126342773,0.011467456817626953,0.012497663497924805,0.01202392578125,0.011527776718139648,0.011223554611206055,0.014281749725341797,0.01150369644165039,0.022046804428100586,0.00919198989868164,0.020502328872680664,0.011670827865600586,0.011664628982543945,0.008470535278320312,0.011542320251464844,0.009316205978393555,0.010603904724121094,0.010165691375732422,0.013483047485351562,0.017006874084472656,0.018581390380859375,0.012192964553833008,0.012819290161132812,0.009341955184936523,0.020097970962524414,0.012726545333862305,0.007735490798950195,0.008828163146972656,0.009138107299804688,0.008396148681640625,0.015165090560913086,0.020149946212768555,0.008895158767700195,0.010778665542602539,0.012095928192138672,0.009770631790161133,0.01031351089477539,0.012032032012939453,0.021142959594726562,0.009198665618896484,0.012341022491455078,0.014200448989868164,0.009585142135620117,0.013794898986816406,0.012835502624511719,0.01499176025390625,0.010381221771240234,0.011996984481811523,0.008862972259521484,0.011420249938964844,0.008988142013549805,0.010257959365844727,0.012971162796020508,0.01198124885559082,0.00997781753540039,0.014548301696777344,0.009963750839233398,0.010291099548339844,0.010969877243041992,0.010634660720825195,0.008321285247802734,0.009413480758666992,0.009090423583984375,0.0089111328125,0.016601085662841797




